ID,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,STATUS,CODE_GENDER_NUM,FLAG_OWN_CAR_NUM,FLAG_OWN_REALTY_NUM,CNT_CHILDREN_NUM
5092304,0,1,0,X,0,0,1,0
5092305,0,1,0,X,0,0,1,0
5092306,0,1,0,X,0,0,1,0
5092308,0,1,0,C,0,0,1,0
5092310,0,1,0,X,0,0,1,0
5092314,0,1,0,X,0,0,1,0
5092315,0,1,0,X,0,0,1,0
5092316,0,1,0,X,0,0,1,0
5092319,0,0,0,C,1,0,1,0
5092320,0,0,0,C,1,0,1,0
5092321,0,0,0,0,1,0,1,0
5092322,0,0,0,X,1,0,1,0
5092323,0,0,0,0,1,0,1,0
5092324,1,0,0,C,1,0,1,0
5092325,1,0,0,C,1,0,1,0
5092326,1,0,0,C,1,0,1,0
5092327,1,0,0,0,1,0,1,0
5092328,1,0,0,0,1,0,1,0
5092332,0,1,0,C,1,0,1,0
5092334,0,1,0,C,1,0,1,0
5092335,0,1,0,C,1,0,1,0
5092337,0,0,0,C,1,0,1,0
5092338,0,0,0,C,1,0,1,0
5092339,0,0,0,C,1,0,1,0
5092340,0,0,0,C,1,0,1,0
5092341,0,0,0,0,1,0,1,0
5092342,0,0,0,C,1,0,1,0
5092343,0,0,0,C,1,0,1,0
5092344,0,0,0,C,1,0,1,0
5092345,0,0,0,C,1,0,1,0
5092346,0,0,0,C,1,0,1,0
5092347,0,0,0,C,1,0,1,0
5092348,0,0,0,0,1,0,1,0
5092349,0,0,0,C,1,0,1,0
5092350,0,0,0,C,1,0,1,0
5092351,1,0,0,C,1,1,1,0
5092352,1,0,0,C,1,1,1,0
5092353,0,0,0,C,1,0,1,0
5092356,0,0,0,C,1,0,0,0
5092357,0,0,0,C,1,0,0,0
5092358,0,0,0,C,1,0,1,0
5092360,0,0,0,C,1,0,1,0
5092361,0,0,0,0,1,0,1,0
5092362,0,0,0,C,1,0,1,0
5092364,0,0,0,0,0,0,1,0
5092365,1,1,0,0,1,0,1,0
5092366,0,0,0,C,1,0,1,0
5092367,0,0,0,C,0,0,1,0
5092368,0,0,0,C,0,0,1,0
5092369,0,0,0,C,0,0,1,0
5092370,0,0,0,C,0,0,1,0
5092372,0,1,0,C,0,1,1,0
5092373,0,1,0,C,0,1,1,0
5092374,0,1,0,C,0,1,1,0
5092375,0,1,0,C,0,1,1,0
5092376,0,1,0,C,0,1,1,0
5092377,0,0,0,C,1,0,1,0
5092379,1,0,0,0,1,0,1,0
5092380,1,0,0,0,1,0,1,0
5092381,1,0,0,C,1,0,1,0
5092382,0,0,0,C,1,0,1,0
5092383,0,0,0,C,1,0,1,0
5092384,0,0,0,X,1,0,1,0
5092386,0,0,0,0,1,0,1,0
5092387,0,0,0,X,1,0,1,0
5092388,0,0,0,X,1,0,1,0
5092393,1,0,0,C,0,1,1,0
5092394,1,0,0,C,0,1,1,0
5092395,1,0,0,C,0,1,1,0
5092396,0,0,0,C,0,1,1,0
5092398,0,0,0,X,1,1,1,0
5092399,0,0,0,0,1,1,1,0
5092400,0,0,0,X,1,1,1,0
5092401,0,0,0,X,1,1,1,0
5092402,0,0,0,C,0,1,0,0
5092403,0,0,0,C,0,1,0,0
5092405,1,1,0,C,0,0,1,0
5092406,1,1,0,0,0,0,1,0
5092407,1,1,0,C,0,0,1,0
5092408,1,1,0,X,0,0,1,0
5092409,1,1,0,C,0,0,1,0
5092410,1,1,0,C,0,1,1,0
5092412,0,0,1,0,1,0,1,0
5092413,0,0,1,X,1,0,1,0
5092414,0,0,1,X,0,1,1,0
5092415,1,0,0,C,0,1,1,0
5092416,1,0,0,0,0,1,1,0
5092417,1,0,0,C,0,1,1,0
5092418,1,0,0,C,0,1,1,0
5092419,1,0,0,C,0,1,1,0
5092420,1,0,0,C,0,1,1,0
5092422,1,0,0,C,0,1,1,0
5092423,1,1,0,C,1,1,1,0
5092424,1,1,0,C,1,1,1,0
5092426,1,1,0,X,1,1,1,0
5092427,1,1,0,X,1,1,1,0
5092428,0,0,0,0,1,1,1,0
5092429,0,0,0,C,1,1,1,0
5092430,0,0,0,C,1,1,1,0
5092431,0,0,0,C,1,1,1,0
5092432,0,0,0,C,1,0,1,0
5092434,0,1,0,0,1,1,1,0
5092435,0,1,0,C,1,1,1,0
5092436,0,1,0,C,1,1,1,0
5092437,0,1,0,X,1,1,1,0
5092438,0,1,0,C,1,1,1,0
5092439,0,1,0,0,1,1,1,0
5092440,0,1,0,C,1,1,1,0
5092441,0,1,0,C,1,1,1,0
5092442,0,1,0,C,1,1,1,0
5092443,0,1,0,0,1,1,1,0
5092444,0,1,0,C,1,1,1,0
5092445,0,1,0,0,1,1,1,0
5092448,0,1,0,C,0,1,1,0
5092449,0,1,0,0,0,1,1,0
5092450,0,0,0,C,0,1,0,0
5092451,0,0,0,C,0,1,0,0
5092452,0,0,0,0,0,1,0,0
5092453,0,0,0,C,0,1,0,0
5092454,0,0,0,C,0,1,0,0
5092455,0,1,0,C,0,0,0,0
5092456,0,1,0,0,0,0,0,0
5092457,0,1,0,0,0,0,0,0
5092458,0,0,0,0,1,0,1,0
5092459,0,0,0,X,1,0,1,0
5092460,0,0,0,C,1,0,1,0
5092461,0,0,0,X,1,0,1,0
5092462,0,0,0,X,1,0,1,0
5092463,0,0,0,C,1,0,1,0
5092464,0,0,0,X,1,0,1,0
5092465,1,0,0,X,1,0,0,0
5092466,1,0,0,0,1,0,0,0
5092467,1,0,0,X,1,0,0,0
5092468,1,0,0,0,1,0,0,0
5092471,1,0,0,0,1,0,0,0
5092473,0,0,0,C,0,1,1,0
5092474,0,0,0,C,1,0,0,0
5092475,0,0,0,X,1,0,0,0
5092476,0,0,0,0,1,0,0,0
5092478,0,0,0,C,1,0,0,0
5092479,0,0,0,C,0,0,0,0
5092480,0,0,0,C,1,0,0,0
5092481,0,0,0,X,1,0,0,0
5093187,0,0,0,0,0,1,0,0
5093200,0,0,0,C,1,0,1,0
5093202,0,0,0,C,1,0,1,0
5093207,0,0,0,C,1,0,1,0
5093210,0,0,0,C,1,0,1,0
5093211,0,0,0,C,1,0,1,0
5093212,0,0,0,C,1,0,1,0
5093213,0,0,0,C,1,0,1,0
5093227,0,1,0,C,0,0,1,0
5093228,0,1,0,0,0,0,1,0
5093234,0,0,0,C,0,0,0,0
5093235,0,0,0,C,0,0,0,0
5093247,0,0,0,0,1,0,1,0
5093248,0,0,0,0,1,0,1,0
5093250,0,0,0,C,1,0,1,0
5093251,0,0,0,C,1,0,1,0
5093252,0,0,0,C,1,0,1,0
5093254,0,0,0,0,1,1,1,0
5093260,0,0,0,1,1,1,1,0
5093280,0,0,0,0,0,1,0,0
5093281,0,0,0,C,0,1,0,0
5093282,0,0,0,1,0,1,0,0
5093283,0,0,0,1,0,1,0,0
5093285,0,0,0,C,0,0,1,0
5093286,0,0,0,5,0,0,1,0
5093287,0,0,0,C,0,1,1,0
5093288,0,0,0,0,0,1,1,0
5093289,0,0,0,0,0,1,1,0
5093290,0,0,0,C,0,1,1,0
5093291,0,0,0,0,0,1,1,0
5093292,0,0,0,0,0,1,1,0
5093293,0,0,0,X,0,1,1,0
5093294,0,0,0,0,1,0,1,0
5093303,0,1,0,C,1,0,1,0
5093304,0,1,0,X,1,0,1,0
5093305,0,1,0,C,1,0,1,0
5093306,0,1,0,C,1,0,1,0
5093307,0,1,0,0,1,0,1,0
5094865,1,1,0,C,1,0,1,0
5094866,1,1,0,X,1,0,1,0
5094867,1,1,0,C,1,0,1,0
5094868,1,1,0,X,1,0,1,0
5094873,0,0,0,X,1,0,1,0
5094874,0,0,0,X,1,0,1,0
5094875,0,0,0,X,0,0,1,0
5094876,0,0,0,X,0,0,1,0
5094877,0,0,0,X,0,0,1,0
5094878,0,0,0,X,0,0,1,0
5094879,0,0,0,X,0,0,1,0
5094880,0,0,0,X,0,0,1,0
5094881,0,0,0,X,0,0,1,0
5094882,0,0,0,X,0,0,1,0
5094883,0,0,0,0,0,0,1,0
5094884,0,0,0,X,0,0,1,0
5094888,0,0,0,X,1,0,1,0
5094889,0,0,0,C,1,0,1,0
5094890,0,0,0,X,1,0,1,0
5094891,0,0,0,C,0,0,1,0
5094892,0,0,0,C,0,0,1,0
5094893,0,0,0,0,0,0,1,0
5094896,0,0,0,C,0,1,1,0
5094898,0,0,0,C,0,1,1,0
5094901,0,0,0,X,0,1,1,0
5094907,0,0,0,X,1,0,1,0
5094908,0,0,0,X,1,0,1,0
5094909,0,0,0,X,1,0,1,0
5094910,0,0,0,X,1,0,1,0
5094911,0,0,0,X,1,0,1,0
5094912,0,0,0,X,1,0,1,0
5094913,0,0,0,C,1,0,1,0
5094914,0,0,0,0,1,0,1,0
5094915,0,0,0,0,1,0,1,0
5094916,0,0,0,C,1,0,1,0
5094917,1,0,0,C,1,1,1,0
5094918,1,0,0,C,1,1,1,0
5094919,1,0,0,C,1,1,1,0
5094920,1,0,0,C,1,1,1,0
5094921,1,0,0,C,1,1,1,0
5094922,1,0,0,C,1,1,1,0
5094923,1,0,0,C,1,1,1,0
5094924,1,0,0,C,1,1,1,0
5094925,1,0,0,C,1,1,1,0
5094926,1,0,0,0,1,1,1,0
5094927,0,0,0,C,0,1,1,0
5094928,0,0,0,C,0,1,1,0
5094929,0,0,0,C,0,1,1,0
5094930,0,0,0,0,0,1,1,0
5094931,0,0,0,C,0,1,1,0
5094932,0,0,0,C,0,1,1,0
5094933,0,1,0,C,1,0,1,0
5094934,0,1,0,C,1,0,1,0
5094935,0,1,0,C,1,0,1,0
5094936,0,1,0,C,1,0,1,0
5094937,0,1,0,C,1,0,1,0
5094938,0,1,0,C,1,0,1,0
5094939,0,1,0,C,1,0,1,0
5094940,0,1,0,X,1,0,1,0
5094941,0,1,0,C,1,0,1,0
5094942,0,1,0,C,1,0,1,0
5094943,1,0,0,X,1,1,0,0
5094944,1,0,0,X,1,1,0,0
5094948,0,0,0,X,1,0,1,0
5094950,0,0,0,X,1,0,1,0
5094952,0,0,0,C,1,0,1,0
5094953,0,0,0,C,1,0,1,0
5094954,0,0,0,C,1,0,1,0
5094955,0,0,0,C,1,0,1,0
5094956,0,0,0,X,1,0,1,0
5094957,0,0,0,C,1,0,1,0
5094958,0,0,0,C,1,0,1,0
5094959,0,0,0,X,1,0,1,0
5094960,0,0,0,C,1,0,1,0
5094961,0,0,0,X,1,0,1,0
5094962,0,0,0,0,1,0,1,0
5094963,1,1,0,X,1,0,1,0
5094964,1,1,0,X,1,0,1,0
5094965,1,1,0,X,1,0,1,0
5094966,1,1,0,X,1,0,1,0
5094967,1,1,0,C,1,0,1,0
5094969,1,1,0,X,1,0,1,0
5094970,1,1,0,0,1,0,1,0
5094972,0,0,0,0,0,1,1,0
5094973,0,1,0,0,1,0,1,0
5094974,0,1,0,C,1,0,1,0
5094980,0,1,0,C,1,0,1,0
5095004,1,1,0,X,0,0,1,0
5095005,1,1,0,X,0,0,1,0
5095006,1,1,0,X,0,0,1,0
5095007,1,1,0,X,0,0,1,0
5095008,1,1,0,X,0,0,1,0
5095009,1,1,0,X,0,0,1,0
5095010,1,1,0,X,0,0,1,0
5095011,1,1,0,0,0,0,1,0
5095012,0,0,0,0,0,1,1,0
5095015,0,0,0,X,1,0,1,0
5095016,0,0,0,X,1,0,1,0
5095017,0,0,0,X,1,0,1,0
5095018,0,0,0,X,1,0,1,0
5095019,0,0,0,X,1,0,1,0
5095020,0,0,0,C,1,0,1,0
5095021,0,0,0,X,1,0,1,0
5095022,0,0,0,C,1,0,1,0
5095023,0,0,0,X,1,0,1,0
5095024,0,0,0,0,1,0,1,0
5095025,0,0,0,X,1,0,1,0
5095028,0,0,0,X,1,0,1,0
5095029,0,0,0,X,1,0,1,0
5095030,0,0,0,X,0,1,1,0
5095031,0,0,0,C,0,1,1,0
5095032,0,0,0,C,0,1,1,0
5095033,0,0,0,0,0,1,1,0
5095034,0,0,0,C,0,1,1,0
5095035,0,0,0,C,0,1,1,0
5095036,0,0,0,X,0,1,1,0
5095037,0,0,0,C,0,1,1,0
5095038,0,0,0,X,0,1,1,0
5095039,0,0,0,X,0,1,1,0
5095040,0,0,0,C,0,1,1,0
5095041,0,0,0,C,0,1,1,0
5095042,0,0,0,0,0,1,1,0
5095043,0,0,0,C,0,1,1,0
5095055,0,0,0,X,1,1,1,0
5095056,0,0,0,X,1,1,1,0
5095057,0,0,0,X,1,1,1,0
5095058,0,0,0,0,1,1,1,0
5095059,0,0,0,X,1,1,1,0
5095060,0,0,0,0,1,1,1,0
5095061,0,0,0,0,1,0,1,0
5095071,0,1,0,0,1,1,1,0
5095074,0,1,0,X,1,1,1,0
5095075,0,1,0,0,1,1,1,0
5095076,0,1,0,0,1,1,1,0
5095077,0,1,0,X,1,1,1,0
5095078,0,1,0,X,1,1,1,0
5095079,0,1,0,0,1,1,1,0
5095083,0,1,0,0,1,1,1,0
5095084,0,1,0,0,1,1,1,0
5095085,0,1,0,0,1,1,1,0
5095086,0,1,0,X,1,1,1,0
5095087,0,0,0,C,1,0,0,0
5095088,0,0,0,C,1,0,0,0
5095089,0,1,0,X,1,0,1,0
5095090,0,1,0,X,1,0,1,0
5095091,0,1,0,C,1,0,1,0
5095092,0,1,0,C,1,0,1,0
5095093,0,1,0,X,1,0,1,0
5095094,0,1,0,C,1,0,1,0
5095095,0,1,0,X,1,0,1,0
5095096,0,1,0,C,1,0,1,0
5095097,0,1,0,X,1,0,1,0
5095098,0,1,0,X,1,0,1,0
5095099,0,1,0,X,1,0,1,0
5095100,0,1,0,X,1,0,1,0
5095101,0,1,0,C,1,0,1,0
5095102,0,1,0,1,1,0,1,0
5095103,0,1,0,X,1,0,1,0
5095104,0,1,0,X,1,0,1,0
5095105,0,1,0,X,1,0,1,0
5095106,0,1,0,0,1,0,1,0
5095107,0,1,0,X,1,0,1,0
5095109,0,0,0,0,1,0,1,0
5095110,0,0,0,C,1,0,1,0
5095111,0,0,0,X,1,0,1,0
5095112,0,0,0,C,1,0,1,0
5095113,1,0,0,C,0,0,1,0
5095114,0,0,0,X,1,0,1,0
5095115,0,0,0,X,1,0,1,0
5095116,0,0,0,C,1,0,1,0
5095117,0,0,0,C,1,0,1,0
5095118,0,0,0,X,1,0,1,0
5095119,0,0,0,X,1,0,1,0
5095120,0,0,0,X,1,0,1,0
5095121,0,0,0,X,1,0,1,0
5095122,0,0,0,X,1,0,1,0
5095123,0,0,0,C,1,0,1,0
5095124,0,0,0,0,1,0,1,0
5095130,0,1,0,C,1,0,1,0
5095131,0,1,0,0,1,0,1,0
5095132,0,1,0,C,1,0,1,0
5095133,0,1,0,0,1,0,1,0
5095134,0,1,0,C,1,0,1,0
5095136,0,1,0,0,1,0,1,0
5095137,0,1,0,0,1,0,1,0
5095141,1,1,0,C,1,0,1,0
5095142,1,1,0,C,1,0,1,0
5095144,1,1,0,C,1,0,1,0
5095145,1,1,0,0,1,0,1,0
5095153,0,0,0,C,1,0,1,0
5095154,0,0,0,0,1,0,1,0
5095156,0,0,0,C,1,0,1,0
5095157,0,0,0,X,1,0,1,0
5095159,0,0,0,X,1,0,1,0
5095160,0,0,0,C,1,0,1,0
5095162,0,0,0,X,0,1,1,0
5095163,0,0,0,0,0,1,1,0
5095164,0,0,0,X,0,1,1,0
5095165,0,0,0,X,0,1,1,0
5095166,0,0,0,C,0,1,1,0
5095168,0,0,0,X,0,1,1,0
5095169,0,0,0,C,0,1,1,0
5095170,0,0,0,C,0,1,1,0
5095171,0,0,0,X,0,1,1,0
5095179,0,0,0,0,0,1,1,0
5095186,0,1,0,X,0,1,1,0
5095187,0,1,0,X,0,1,1,0
5095193,0,1,0,C,0,1,1,0
5095194,0,1,0,C,1,0,1,0
5095195,0,1,0,C,1,0,1,0
5095196,0,1,0,C,1,0,1,0
5095197,0,1,0,C,1,0,1,0
5095198,0,1,0,C,1,0,1,0
5095199,0,1,0,C,1,0,1,0
5095205,1,0,0,C,0,1,1,0
5095206,1,0,0,C,0,1,1,0
5095207,1,0,0,0,0,1,1,0
5095208,1,0,0,0,0,1,1,0
5095210,0,0,0,C,1,0,1,0
5095211,0,0,0,C,1,0,1,0
5095215,0,0,0,C,1,0,1,0
5095216,0,0,0,C,1,0,1,0
5095217,0,1,0,C,1,0,0,0
5095218,0,1,0,C,1,0,0,0
5095220,0,0,0,X,0,1,1,0
5095221,0,0,0,0,0,1,1,0
5095222,0,0,0,X,0,1,1,0
5095224,0,0,0,X,0,1,1,0
5095225,0,0,0,X,0,1,1,0
5095226,0,0,0,X,0,1,1,0
5095227,0,0,0,C,0,1,1,0
5095228,0,0,0,0,1,0,1,0
5095229,0,0,0,0,1,0,1,0
5095230,1,1,0,X,0,0,1,0
5095231,1,1,0,C,0,0,1,0
5095232,1,1,0,0,0,0,1,0
5095233,1,1,0,X,0,0,1,0
5095234,1,1,0,X,0,0,1,0
5095235,1,1,0,X,0,0,1,0
5095236,1,1,0,X,0,0,1,0
5095237,0,0,1,C,1,1,1,0
5095238,0,0,1,X,1,1,1,0
5095239,0,0,1,C,1,1,1,0
5095241,0,0,0,0,1,0,0,0
5095242,0,0,0,0,1,0,0,0
5095243,0,0,0,0,1,0,0,0
5095244,0,0,0,0,1,0,0,0
5095245,0,0,0,0,1,0,0,0
5095247,0,0,0,0,1,0,0,0
5095248,0,1,0,X,0,1,1,0
5095249,0,1,0,X,0,1,1,0
5095250,0,1,0,X,0,1,1,0
5095251,0,1,0,X,0,1,1,0
5095252,0,1,0,X,0,1,1,0
5095253,0,1,0,X,0,1,1,0
5095256,0,1,0,X,0,1,1,0
5095257,0,1,0,0,0,1,1,0
5095258,0,0,0,X,0,0,1,0
5095259,0,0,0,C,0,0,1,0
5095260,0,0,0,0,0,0,1,0
5095261,0,0,0,X,0,0,1,0
5095264,0,0,0,C,1,1,1,0
5095265,0,0,0,C,1,1,1,0
5095266,0,0,0,C,1,1,1,0
5095268,0,0,0,C,1,1,1,0
5095269,0,0,0,C,1,1,1,0
5095270,0,0,0,C,1,1,1,0
5095271,0,0,0,0,1,1,1,0
5095272,0,0,0,C,1,1,1,0
5095274,0,0,0,X,1,1,1,0
5095275,0,0,0,C,1,1,1,0
5095277,0,0,0,C,1,1,1,0
5095278,0,0,0,C,1,1,1,0
5095279,0,0,0,C,1,1,1,0
5095280,0,0,0,C,1,1,1,0
5095281,0,0,0,C,1,1,1,0
5095285,0,0,0,C,1,0,1,0
5095286,0,0,0,C,1,0,1,0
5095287,0,0,0,X,1,0,1,0
5095288,0,0,0,C,1,0,1,0
5095289,0,0,0,X,1,0,1,0
5095290,0,0,0,C,1,0,1,0
5095291,0,0,0,C,1,0,1,0
5095294,0,0,0,C,1,1,1,0
5095295,0,0,0,C,1,1,1,0
5095296,0,0,0,X,1,1,1,0
5095297,0,0,0,C,1,1,1,0
5095298,0,0,0,X,1,1,1,0
5095299,0,0,0,C,1,1,1,0
5095300,0,0,0,C,1,1,1,0
5095301,0,0,0,C,1,1,1,0
5095302,0,0,0,C,1,1,1,0
5095303,0,0,0,C,1,1,1,0
5095304,0,0,0,C,1,1,1,0
5095305,0,0,0,X,1,1,1,0
5095306,0,0,0,X,1,1,1,0
5095308,0,0,0,X,1,1,1,0
5095309,0,0,0,X,1,1,1,0
5095310,0,0,0,C,1,1,1,0
5095311,0,0,0,C,1,1,1,0
5095312,0,0,0,X,1,1,1,0
5095313,0,0,0,C,1,1,1,0
5095314,0,0,0,C,1,1,1,0
5095315,0,0,0,C,1,1,1,0
5095316,0,0,0,C,1,1,1,0
5095319,0,0,0,X,1,1,1,0
5095321,0,1,0,X,1,0,1,0
5095322,0,1,0,0,1,0,1,0
5095323,0,1,0,C,1,0,1,0
5095324,0,1,0,0,1,0,1,0
5095326,0,1,0,C,1,0,1,0
5095333,0,0,0,X,0,0,1,0
5095334,0,0,0,C,0,0,1,0
5095336,0,0,0,C,0,0,1,0
5095340,0,0,0,0,0,0,1,0
5095343,0,1,0,X,1,0,1,0
5095344,0,1,0,X,1,0,1,0
5095346,0,1,0,X,1,0,1,0
5095347,0,0,0,0,0,1,1,0
5095348,0,0,0,C,0,1,1,0
5095349,0,0,0,X,0,1,1,0
5095350,0,0,0,X,0,1,1,0
5095351,0,0,0,C,0,1,1,0
5095352,0,0,0,C,0,1,1,0
5095353,0,0,0,C,1,1,1,0
5095354,0,0,0,C,1,1,1,0
5095355,0,0,0,C,1,0,0,0
5095356,0,0,0,0,1,0,0,0
5095357,0,0,0,X,1,0,0,0
5095358,0,1,1,X,0,0,1,0
5095359,0,1,1,C,0,0,1,0
5095360,0,1,1,0,0,0,1,0
5095361,0,0,0,C,1,0,1,0
5095362,0,0,0,C,1,0,1,0
5095365,0,1,0,C,1,0,0,0
5095366,0,1,0,C,1,0,0,0
5095367,0,1,0,0,1,0,0,0
5095370,0,0,0,C,0,1,1,0
5095371,0,0,0,C,0,1,1,0
5095372,0,0,0,C,0,1,1,0
5095373,0,0,0,C,0,1,1,0
5095374,0,0,0,C,0,1,1,0
5095378,0,0,0,C,0,1,1,0
5095379,0,0,0,C,0,1,1,0
5095380,0,0,0,C,0,1,1,0
5095381,0,0,0,C,0,1,1,0
5095382,0,0,0,X,0,1,1,0
5095383,0,0,0,C,0,1,1,0
5095384,0,0,0,C,0,1,1,0
5095386,0,1,1,C,0,1,1,0
5095387,0,1,1,C,0,1,1,0
5095388,0,1,1,C,0,1,1,0
5095389,0,1,1,0,0,1,1,0
5095390,0,1,0,C,1,0,0,0
5095391,0,1,0,0,1,0,0,0
5095399,0,0,0,C,1,1,1,0
5095401,0,0,0,C,1,1,1,0
5095402,0,0,0,C,1,1,1,0
5095405,0,0,0,C,1,1,1,0
5095406,0,0,0,X,1,1,1,0
5095412,0,0,0,0,1,0,0,0
5095413,0,0,0,X,1,0,0,0
5095414,0,0,0,C,1,0,0,0
5095416,0,0,0,X,1,0,0,0
5095417,1,0,1,C,0,1,1,0
5095423,1,0,1,C,0,1,1,0
5095424,1,0,1,C,0,1,1,0
5095425,1,0,1,C,0,1,1,0
5095426,1,0,1,C,0,1,1,0
5095427,1,0,1,C,0,1,1,0
5095428,1,1,0,C,1,0,1,0
5095429,0,0,0,X,1,0,1,0
5095430,0,0,0,X,1,0,1,0
5095431,0,0,0,X,1,0,1,0
5095433,0,0,0,X,1,0,1,0
5095434,0,0,0,0,1,0,1,0
5095435,0,0,0,X,1,0,1,0
5095442,1,1,0,C,1,0,1,0
5095445,1,1,0,X,1,0,1,0
5095446,1,1,0,C,1,0,1,0
5095451,0,1,0,C,1,0,0,0
5095452,0,1,0,C,1,0,0,0
5095453,0,0,0,X,1,1,1,0
5095454,0,0,0,C,1,1,1,0
5095455,0,0,0,0,1,1,1,0
5095456,0,0,0,C,1,1,1,0
5095457,0,0,0,0,1,1,1,0
5095458,0,0,0,C,1,1,1,0
5095459,0,0,0,C,1,1,1,0
5095460,0,0,0,C,1,1,1,0
5095461,0,0,0,0,1,0,1,0
5095462,0,0,0,X,1,0,1,0
5095463,0,0,0,1,1,0,1,0
5095468,0,1,0,X,0,1,1,0
5095470,0,0,0,C,1,1,1,0
5095471,0,0,0,0,1,1,1,0
5095472,0,0,0,C,1,1,1,0
5095473,0,0,0,C,1,1,1,0
5095474,1,1,0,0,1,0,1,0
5095477,1,1,0,X,1,0,1,0
5095478,1,1,0,X,1,0,1,0
5095479,1,1,0,X,1,0,1,0
5095482,0,1,0,C,1,0,1,0
5095484,0,1,0,C,1,0,1,0
5095487,0,1,0,C,1,0,1,0
5095488,0,1,0,C,1,0,1,0
5095495,0,0,0,X,1,0,1,0
5095496,0,0,0,X,1,0,1,0
5095497,0,0,0,X,1,0,1,0
5095498,0,0,0,X,1,0,1,0
5095499,0,0,0,X,1,0,1,0
5095500,0,0,0,X,1,0,1,0
5095501,0,0,0,X,1,0,1,0
5095507,0,1,0,C,1,0,1,0
5095508,0,1,0,C,1,0,1,0
5095510,0,1,0,C,1,0,1,0
5095511,0,0,0,X,1,1,1,0
5095512,0,1,0,C,0,1,1,0
5095513,0,1,0,C,0,1,1,0
5095514,0,1,0,C,0,1,1,0
5095515,0,1,0,C,0,1,1,0
5095516,0,1,0,C,0,1,1,0
5095518,0,0,0,0,0,1,0,0
5095543,0,1,0,X,0,1,0,0
5095544,0,1,0,C,0,1,0,0
5095545,0,1,0,X,0,1,0,0
5095548,0,1,0,C,0,1,0,0
5095550,0,1,0,C,0,1,0,0
5095551,0,1,0,C,0,1,0,0
5095552,0,1,0,C,1,0,0,0
5095553,0,1,0,C,1,0,0,0
5095554,0,1,0,0,1,0,0,0
5095555,0,1,0,C,1,0,0,0
5095557,1,0,0,C,0,0,0,0
5095559,1,0,0,C,1,0,0,0
5095560,1,0,0,C,1,0,0,0
5095561,1,0,0,0,1,0,0,0
5095562,1,0,0,C,1,0,0,0
5095563,1,1,0,C,1,0,0,0
5095564,1,1,0,0,1,0,0,0
5095565,1,1,0,0,1,0,0,0
5095569,1,0,0,X,1,0,0,0
5095570,1,0,0,C,1,0,0,0
5095584,0,0,0,C,0,0,0,0
5095585,1,0,1,X,1,0,0,0
5095586,1,0,1,X,1,0,0,0
5095587,1,0,1,C,1,0,0,0
5095590,0,0,0,X,0,1,0,0
5095591,0,0,0,X,0,1,0,0
5095592,0,1,0,0,1,0,0,0
5095593,0,1,0,0,1,0,0,0
5095602,0,0,0,C,0,0,0,0
5095603,0,0,0,C,0,0,0,0
5095605,0,0,0,C,0,0,0,0
5095606,0,0,0,C,0,0,0,0
5095608,0,0,0,C,0,0,0,0
5095611,0,0,0,C,0,0,0,0
5095612,0,0,0,C,0,0,0,0
5095615,0,0,0,C,0,0,0,0
5095616,0,0,0,C,0,0,0,0
5095617,0,0,0,C,0,0,0,0
5095622,0,0,0,0,1,0,0,0
5095623,0,0,0,0,1,0,0,0
5095624,0,0,0,X,1,0,0,0
5095625,0,0,0,X,1,0,0,0
5095626,0,0,0,X,1,0,0,0
5095627,0,0,0,0,1,0,0,0
5095628,0,0,0,0,1,0,0,0
5095629,0,0,0,0,1,0,0,0
5095630,0,0,0,0,1,0,0,0
5095631,0,0,0,C,0,1,0,0
5095632,0,0,0,C,0,1,0,0
5095634,0,0,0,0,0,1,0,0
5095635,0,0,0,0,0,1,0,0
5095636,1,0,1,C,1,0,0,0
5095637,1,0,1,0,1,0,0,0
5095638,1,0,1,C,1,0,0,0
5095640,0,0,0,C,1,0,0,0
5095641,0,0,0,C,1,0,0,0
5095642,0,0,0,C,1,0,0,0
5095643,0,0,0,X,1,0,0,0
5095652,0,0,0,X,0,0,0,0
5095653,0,0,0,X,0,0,0,0
5095654,0,0,0,X,0,0,0,0
5095655,0,0,0,X,0,0,0,0
5095656,0,0,0,X,0,0,0,0
5095662,0,1,0,0,0,0,0,0
5095665,0,0,0,C,0,1,0,0
5095666,0,0,0,C,0,1,0,0
5095667,0,0,0,C,0,1,0,0
5095668,0,0,0,0,0,1,0,0
5095672,0,0,0,X,1,0,0,0
5095673,0,0,0,C,1,0,0,0
5095674,0,0,0,C,1,0,0,0
5095676,0,0,0,C,1,0,0,0
5095677,0,0,0,X,1,0,0,0
5095678,0,0,0,C,1,0,0,0
5095679,0,0,0,C,1,0,0,0
5095680,0,0,0,X,1,0,0,0
5095684,0,1,0,X,0,0,0,0
5095685,0,1,0,X,0,0,0,0
5095686,0,1,0,X,0,0,0,0
5095687,0,1,0,X,0,0,0,0
5095688,0,1,0,X,0,0,0,0
5095689,0,1,0,C,0,0,0,0
5095690,0,1,0,X,0,0,0,0
5095691,0,1,0,X,0,0,0,0
5095692,0,1,0,C,0,0,0,0
5095693,0,1,0,X,0,0,0,0
5095697,0,0,0,X,1,0,0,0
5095698,0,0,0,C,1,0,0,0
5095699,0,0,0,C,1,0,0,0
5095700,0,0,0,0,1,0,0,0
